Tag,Date,Time,PID,TID,Level,Message
M020D6E,06-07,09:46:10.586,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2440, flag:0x10, SPS:1, PPS:1, pts:4004000
"
M020D72,06-07,09:46:10.636,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2971, flag:0x10, SPS:1, PPS:1, pts:4045708
"
M020D76,06-07,09:46:10.668,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3418, flag:0x10, SPS:1, PPS:1, pts:4087416
"
M020D7A,06-07,09:46:10.718,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4002, flag:0x10, SPS:1, PPS:1, pts:4129124
"
M020D7E,06-07,09:46:10.749,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4295, flag:0x10, SPS:1, PPS:1, pts:4170833
"
M020D82,06-07,09:46:10.799,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3858, flag:0x10, SPS:1, PPS:1, pts:4212541
"
M020D86,06-07,09:46:10.841,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3788, flag:0x10, SPS:1, PPS:1, pts:4254250
"
M020D8A,06-07,09:46:10.882,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3609, flag:0x10, SPS:1, PPS:1, pts:4295958
"
M020D8E,06-07,09:46:10.921,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3314, flag:0x10, SPS:1, PPS:1, pts:4337666
"
M020D92,06-07,09:46:10.973,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2836, flag:0x10, SPS:1, PPS:1, pts:4379375
"
M020D97,06-07,09:46:11.003,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2893, flag:0x10, SPS:1, PPS:1, pts:4421083
"
M020D9B,06-07,09:46:11.052,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2650, flag:0x10, SPS:1, PPS:1, pts:4462791
"
M020D9F,06-07,09:46:11.084,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2797, flag:0x10, SPS:1, PPS:1, pts:4504500
"
M020DA3,06-07,09:46:11.133,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2206, flag:0x10, SPS:1, PPS:1, pts:4546208
"
M020DA7,06-07,09:46:11.164,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1780, flag:0x10, SPS:1, PPS:1, pts:4587916
"
M020DAB,06-07,09:46:11.215,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3192, flag:0x10, SPS:1, PPS:1, pts:4629625
"
M020DAF,06-07,09:46:11.256,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3559, flag:0x10, SPS:1, PPS:1, pts:4671333
"
M020DBC,06-07,09:46:11.299,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4217, flag:0x10, SPS:1, PPS:1, pts:4713041
"
M020DC4,06-07,09:46:11.330,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4310, flag:0x10, SPS:1, PPS:1, pts:4754750
"
M020DC8,06-07,09:46:11.380,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4406, flag:0x10, SPS:1, PPS:1, pts:4796458
"
M020DCC,06-07,09:46:11.412,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4465, flag:0x10, SPS:1, PPS:1, pts:4838166
"
M020DD5,06-07,09:46:11.463,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4039, flag:0x10, SPS:1, PPS:1, pts:4879875
"
M020DD9,06-07,09:46:11.504,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3659, flag:0x10, SPS:1, PPS:1, pts:4921583
"
M020DDD,06-07,09:46:11.555,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3634, flag:0x10, SPS:1, PPS:1, pts:4963291
"
M020DE1,06-07,09:46:11.586,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3151, flag:0x10, SPS:1, PPS:1, pts:5005000
"
M020DE5,06-07,09:46:11.636,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3020, flag:0x10, SPS:1, PPS:1, pts:5046708
"
M020DE9,06-07,09:46:11.667,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2129, flag:0x10, SPS:1, PPS:1, pts:5088416
"
M020DF0,06-07,09:46:11.719,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2119, flag:0x10, SPS:1, PPS:1, pts:5130125
"
M020DF8,06-07,09:46:11.748,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2147, flag:0x10, SPS:1, PPS:1, pts:5171833
"
M020E00,06-07,09:46:11.798,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1850, flag:0x10, SPS:1, PPS:1, pts:5213541
"
M020E04,06-07,09:46:11.829,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1927, flag:0x10, SPS:1, PPS:1, pts:5255250
"
M020E0B,06-07,09:46:11.880,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2169, flag:0x10, SPS:1, PPS:1, pts:5296958
"
M020E0F,06-07,09:46:11.920,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2038, flag:0x10, SPS:1, PPS:1, pts:5338666
"
M020E13,06-07,09:46:11.972,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1784, flag:0x10, SPS:1, PPS:1, pts:5380375
"
M020E17,06-07,09:46:12.001,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1792, flag:0x10, SPS:1, PPS:1, pts:5422083
"
M020E24,06-07,09:46:12.052,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1889, flag:0x10, SPS:1, PPS:1, pts:5463791
"
M020F15,06-07,09:46:12.081,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1647, flag:0x10, SPS:1, PPS:1, pts:5505500
"
M02115E,06-07,09:46:12.137,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 4ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1352, flag:0x10, SPS:1, PPS:1, pts:5547208
"
M0211A2,06-07,09:46:12.162,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1269, flag:0x10, SPS:1, PPS:1, pts:5588916
"
M0211AD,06-07,09:46:12.213,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1349, flag:0x10, SPS:1, PPS:1, pts:5630625
"
M0211B1,06-07,09:46:12.246,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1609, flag:0x10, SPS:1, PPS:1, pts:5672333
"
M0211B5,06-07,09:46:12.305,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1859, flag:0x10, SPS:1, PPS:1, pts:5714041
"
M0211BA,06-07,09:46:12.335,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1926, flag:0x10, SPS:1, PPS:1, pts:5755750
"
M0211BF,06-07,09:46:12.384,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3028, flag:0x10, SPS:1, PPS:1, pts:5797458
"
M0211C3,06-07,09:46:12.415,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4234, flag:0x10, SPS:1, PPS:1, pts:5839166
"
M0211C9,06-07,09:46:12.466,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4955, flag:0x10, SPS:1, PPS:1, pts:5880875
"
M0211CD,06-07,09:46:12.497,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4404, flag:0x10, SPS:1, PPS:1, pts:5922583
"
M0211D1,06-07,09:46:12.548,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5130, flag:0x10, SPS:1, PPS:1, pts:5964291
"
M0211D5,06-07,09:46:12.578,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5653, flag:0x10, SPS:1, PPS:1, pts:6006000
"
M0211DA,06-07,09:46:12.629,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5407, flag:0x10, SPS:1, PPS:1, pts:6047708
"
M0211DE,06-07,09:46:12.670,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5689, flag:0x10, SPS:1, PPS:1, pts:6089416
"
M0211E2,06-07,09:46:12.720,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5224, flag:0x10, SPS:1, PPS:1, pts:6131125
"
M0211E7,06-07,09:46:12.763,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 7434, flag:0x10, SPS:1, PPS:1, pts:6172833
"
M0211FF,06-07,09:46:12.802,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 6036, flag:0x10, SPS:1, PPS:1, pts:6214541
"
M021203,06-07,09:46:12.853,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4333, flag:0x10, SPS:1, PPS:1, pts:6256250
"
M021208,06-07,09:46:12.882,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5121, flag:0x10, SPS:1, PPS:1, pts:6297958
"
M02120C,06-07,09:46:12.931,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4160, flag:0x10, SPS:1, PPS:1, pts:6339666
"
M021211,06-07,09:46:12.963,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4250, flag:0x10, SPS:1, PPS:1, pts:6381375
"
M021218,06-07,09:46:13.012,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3627, flag:0x10, SPS:1, PPS:1, pts:6423083
"
M02121C,06-07,09:46:13.052,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3290, flag:0x10, SPS:1, PPS:1, pts:6464791
"
M021220,06-07,09:46:13.103,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4334, flag:0x10, SPS:1, PPS:1, pts:6506500
"
M021225,06-07,09:46:13.133,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3089, flag:0x10, SPS:1, PPS:1, pts:6548208
"
M021229,06-07,09:46:13.183,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2720, flag:0x10, SPS:1, PPS:1, pts:6589916
"
M02122D,06-07,09:46:13.214,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2819, flag:0x10, SPS:1, PPS:1, pts:6631625
"
M021232,06-07,09:46:13.267,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3480, flag:0x10, SPS:1, PPS:1, pts:6673333
"
M021236,06-07,09:46:13.297,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2949, flag:0x10, SPS:1, PPS:1, pts:6715041
"
M02123B,06-07,09:46:13.348,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2396, flag:0x10, SPS:1, PPS:1, pts:6756750
"
M021240,06-07,09:46:13.377,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2344, flag:0x10, SPS:1, PPS:1, pts:6798458
"
M021244,06-07,09:46:13.427,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2786, flag:0x10, SPS:1, PPS:1, pts:6840166
"
M021248,06-07,09:46:13.469,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2008, flag:0x10, SPS:1, PPS:1, pts:6881875
"
M02124D,06-07,09:46:13.518,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1509, flag:0x10, SPS:1, PPS:1, pts:6923583
"
M021258,06-07,09:46:13.549,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1598, flag:0x10, SPS:1, PPS:1, pts:6965291
"
M02126C,06-07,09:46:13.595,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1411, flag:0x10, SPS:1, PPS:1, pts:7007000
"
M021271,06-07,09:46:13.633,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1186, flag:0x10, SPS:1, PPS:1, pts:7048708
"
M021330,06-07,09:46:13.713,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 29246, flag:0x10, SPS:1, PPS:1, pts:10427083
"
M021364,06-07,09:46:13.717,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3099, flag:0x10, SPS:1, PPS:1, pts:10468791
"
M02136B,06-07,09:46:13.720,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2650, flag:0x10, SPS:1, PPS:1, pts:10510500
"
M021372,06-07,09:46:13.724,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 3ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2583, flag:0x10, SPS:1, PPS:1, pts:10552208
"
M021375,06-07,09:46:13.727,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2265, flag:0x10, SPS:1, PPS:1, pts:10593916
"
M021378,06-07,09:46:13.731,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1922, flag:0x10, SPS:1, PPS:1, pts:10635625
"
M02137C,06-07,09:46:13.733,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2068, flag:0x10, SPS:1, PPS:1, pts:10677333
"
M02139C,06-07,09:46:13.735,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2133, flag:0x10, SPS:1, PPS:1, pts:10719041
"
M0213A6,06-07,09:46:13.737,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1766, flag:0x10, SPS:1, PPS:1, pts:10760750
"
M02141B,06-07,09:46:13.994,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 24196, flag:0x10, SPS:1, PPS:1, pts:20270250
"
M021428,06-07,09:46:13.996,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 8665, flag:0x10, SPS:1, PPS:1, pts:20311958
"
M021431,06-07,09:46:14.000,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 13401, flag:0x10, SPS:1, PPS:1, pts:20353666
"
M021434,06-07,09:46:14.003,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 9986, flag:0x10, SPS:1, PPS:1, pts:20395375
"
M021439,06-07,09:46:14.006,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 10197, flag:0x10, SPS:1, PPS:1, pts:20437083
"
M02143F,06-07,09:46:14.009,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 10657, flag:0x10, SPS:1, PPS:1, pts:20478791
"
M021449,06-07,09:46:14.012,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 10792, flag:0x10, SPS:1, PPS:1, pts:20520500
"
M02144D,06-07,09:46:14.014,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 9726, flag:0x10, SPS:1, PPS:1, pts:20562208
"
M021454,06-07,09:46:14.017,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 10702, flag:0x10, SPS:1, PPS:1, pts:20603916
"
M02148E,06-07,09:46:14.078,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 29517, flag:0x10, SPS:1, PPS:1, pts:25775750
"
M021493,06-07,09:46:14.081,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2847, flag:0x10, SPS:1, PPS:1, pts:25817458
"
M021499,06-07,09:46:14.084,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1974, flag:0x10, SPS:1, PPS:1, pts:25859166
"
M0214A0,06-07,09:46:14.087,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1110, flag:0x10, SPS:1, PPS:1, pts:25900875
"
M0214A3,06-07,09:46:14.090,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3307, flag:0x10, SPS:1, PPS:1, pts:25942583
"
M0214AA,06-07,09:46:14.092,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4139, flag:0x10, SPS:1, PPS:1, pts:25984291
"
M0214B5,06-07,09:46:14.095,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3246, flag:0x10, SPS:1, PPS:1, pts:26026000
"
M0214B8,06-07,09:46:14.097,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1141, flag:0x10, SPS:1, PPS:1, pts:26067708
"
